actual_entry_fill_points,actual_exit_fill_points,ambiguous_adverse_first,bars_held_m1,block_kind,block_lower,block_upper,commission_cost_points,component_ids,confluence_lower,confluence_upper,cost_adjusted_entry_points,cost_adjusted_exit_points,cost_evidence_class,d1_candle2_start,decision_time,direction,entry_bar_start,entry_path_available_at,entry_reference_points,event_id,exit_reason,exit_reference_points,exit_time,expiry_time,exposure_label,family,fill_evidence_class,fill_reason,fill_status,final_holdout_accesses,financing_cost_points,gross_movement_points,gross_r,holding_hours,mode,net_points,net_r,outcome,program_id,protected_data_accesses,risk_points,scenario_id,setup_id,slippage_cost_points,spread_cost_points,stop_reference_points,strategy_id,target_reference_points,timeframe
14539.45,14524.35,False,2,BREAKER,14538.3,14540.0,2,FVG-010058|BREAKER-001140|FVG-010064|BREAKER-001142|FVG-010138|BREAKER-001143,14538.9,14540.0,14537.95,14525.85,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-06-05 00:00:00,2023-06-06 20:24:00,BEARISH,2023-06-06 20:24:00,2023-06-06 20:25:00,14539.45,D1-20230605-BEARISH,TARGET_2R,14524.35,2023-06-06 20:26:00,2023-06-07 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,15.10,2,0.016666666666666666,TECHNICAL_ONLY_ABLATION,10.10,1.337748344370860927152317881,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.55,NORMALIZED_MEDIUM_COST,D1-20230605-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,14542.0,HIERARCHICAL_M15_M5_M1,14524.35,HIERARCHICAL_M15_M5_M1
14539.45,14546.0,False,7,BREAKER,14538.3,14540.0,4,FVG-010058|BREAKER-001140|FVG-010064|BREAKER-001142|FVG-010138|BREAKER-001143,14538.9,14540.0,14534.95,14550.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-06-05 00:00:00,2023-06-06 20:24:00,BEARISH,2023-06-06 20:24:00,2023-06-06 20:25:00,14539.45,D1-20230605-BEARISH,STOP,14546.0,2023-06-06 20:31:00,2023-06-07 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.55,-0.3350383631713554987212276215,0.1,TECHNICAL_ONLY_ABLATION,-19.55,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.55,NORMALIZED_HIGH_COST,D1-20230605-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,14546.0,HIERARCHICAL_M15_M5_M1,14500.35,HIERARCHICAL_M15_M5_M1
17346.05,17348.5,False,2,BREAKER,17345.8,17347.5,1.0,FVG-011562|BREAKER-001302|FVG-011575|BREAKER-001304|FVG-011649|BREAKER-001315,17345.8,17346.3,17345.30,17349.25,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-01-22 00:00:00,2024-01-23 17:18:00,BEARISH,2024-01-23 17:38:00,2024-01-23 17:39:00,17346.05,D1-20240122-BEARISH,STOP,17348.5,2024-01-23 17:40:00,2024-01-24 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-2.45,-0.4949494949494949494949494949,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-4.95,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.95,NORMALIZED_LOW_COST,D1-20240122-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,17348.5,HIERARCHICAL_M15_M5_M1,17336.15,HIERARCHICAL_M15_M5_M1
17346.05,17349.5,False,3,BREAKER,17345.8,17347.5,2,FVG-011562|BREAKER-001302|FVG-011575|BREAKER-001304|FVG-011649|BREAKER-001315,17345.8,17346.3,17344.55,17351.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-01-22 00:00:00,2024-01-23 17:18:00,BEARISH,2024-01-23 17:38:00,2024-01-23 17:39:00,17346.05,D1-20240122-BEARISH,STOP,17349.5,2024-01-23 17:41:00,2024-01-24 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-3.45,-0.4082840236686390532544378698,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-8.45,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.45,NORMALIZED_MEDIUM_COST,D1-20240122-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,17349.5,HIERARCHICAL_M15_M5_M1,17329.15,HIERARCHICAL_M15_M5_M1
17346.05,17353.5,False,29,BREAKER,17345.8,17347.5,4,FVG-011562|BREAKER-001302|FVG-011575|BREAKER-001304|FVG-011649|BREAKER-001315,17345.8,17346.3,17341.55,17358.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-01-22 00:00:00,2024-01-23 17:18:00,BEARISH,2024-01-23 17:38:00,2024-01-23 17:39:00,17346.05,D1-20240122-BEARISH,STOP,17353.5,2024-01-23 18:07:00,2024-01-24 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-7.45,-0.3643031784841075794621026895,0.4666666666666667,TECHNICAL_ONLY_ABLATION,-20.45,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,20.45,NORMALIZED_HIGH_COST,D1-20240122-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,17353.5,HIERARCHICAL_M15_M5_M1,17305.15,HIERARCHICAL_M15_M5_M1
18083.8,18085.7,False,2,BREAKER,18082.7,18084.7,1.0,FVG-011694|BREAKER-001328|FVG-011717|BREAKER-001330|FVG-011880|BREAKER-001346,18083.5,18084.1,18083.05,18086.45,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-05-07 00:00:00,2024-05-08 18:17:00,BEARISH,2024-05-08 18:27:00,2024-05-08 18:28:00,18083.8,D1-20240507-BEARISH,STOP,18085.7,2024-05-08 18:29:00,2024-05-09 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.9,-0.4318181818181818181818181818,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-4.40,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.40,NORMALIZED_LOW_COST,D1-20240507-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,18085.7,HIERARCHICAL_M15_M5_M1,18075.0,HIERARCHICAL_M15_M5_M1
18083.8,18086.7,False,2,BREAKER,18082.7,18084.7,2,FVG-011694|BREAKER-001328|FVG-011717|BREAKER-001330|FVG-011880|BREAKER-001346,18083.5,18084.1,18082.3,18088.2,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-05-07 00:00:00,2024-05-08 18:17:00,BEARISH,2024-05-08 18:27:00,2024-05-08 18:28:00,18083.8,D1-20240507-BEARISH,STOP,18086.7,2024-05-08 18:29:00,2024-05-09 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.9,-0.3670886075949367088607594937,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-7.9,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.9,NORMALIZED_MEDIUM_COST,D1-20240507-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,18086.7,HIERARCHICAL_M15_M5_M1,18068.0,HIERARCHICAL_M15_M5_M1
18083.8,18044.0,False,95,BREAKER,18082.7,18084.7,4,FVG-011694|BREAKER-001328|FVG-011717|BREAKER-001330|FVG-011880|BREAKER-001346,18083.5,18084.1,18079.3,18048.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-05-07 00:00:00,2024-05-08 18:17:00,BEARISH,2024-05-08 18:27:00,2024-05-08 18:28:00,18083.8,D1-20240507-BEARISH,TARGET_2R,18044.0,2024-05-08 20:02:00,2024-05-09 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,39.8,2,1.5666666666666667,TECHNICAL_ONLY_ABLATION,26.80,1.346733668341708542713567839,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.9,NORMALIZED_HIGH_COST,D1-20240507-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,18090.7,HIERARCHICAL_M15_M5_M1,18044.0,HIERARCHICAL_M15_M5_M1
21127.55,21129.5,False,1,BREAKER,21126.6,21128.5,1.0,FVG-012464|BREAKER-001408|FVG-012488|BREAKER-001410|FVG-012609|BREAKER-001415,21126.6,21128.5,21126.80,21130.25,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-08 00:00:00,2024-11-11 17:44:00,BEARISH,2024-11-11 17:53:00,2024-11-11 17:54:00,21127.55,D1-20241108-BEARISH,ENTRY_BAR_STOP_ADVERSE,21129.5,2024-11-11 17:54:00,2024-11-12 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.95,-0.4382022471910112359550561798,0.0,TECHNICAL_ONLY_ABLATION,-4.45,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.45,NORMALIZED_LOW_COST,D1-20241108-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,21129.5,HIERARCHICAL_M15_M5_M1,21118.65,HIERARCHICAL_M15_M5_M1
21127.55,21130.5,False,1,BREAKER,21126.6,21128.5,2,FVG-012464|BREAKER-001408|FVG-012488|BREAKER-001410|FVG-012609|BREAKER-001415,21126.6,21128.5,21126.05,21132.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-08 00:00:00,2024-11-11 17:44:00,BEARISH,2024-11-11 17:53:00,2024-11-11 17:54:00,21127.55,D1-20241108-BEARISH,ENTRY_BAR_STOP_ADVERSE,21130.5,2024-11-11 17:54:00,2024-11-12 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.95,-0.3710691823899371069182389937,0.0,TECHNICAL_ONLY_ABLATION,-7.95,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.95,NORMALIZED_MEDIUM_COST,D1-20241108-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,21130.5,HIERARCHICAL_M15_M5_M1,21111.65,HIERARCHICAL_M15_M5_M1
21127.55,21134.5,False,3,BREAKER,21126.6,21128.5,4,FVG-012464|BREAKER-001408|FVG-012488|BREAKER-001410|FVG-012609|BREAKER-001415,21126.6,21128.5,21123.05,21139.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-08 00:00:00,2024-11-11 17:44:00,BEARISH,2024-11-11 17:53:00,2024-11-11 17:54:00,21127.55,D1-20241108-BEARISH,STOP,21134.5,2024-11-11 17:56:00,2024-11-12 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.95,-0.3483709273182957393483709273,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-19.95,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.95,NORMALIZED_HIGH_COST,D1-20241108-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,21134.5,HIERARCHICAL_M15_M5_M1,21087.65,HIERARCHICAL_M15_M5_M1
20652.300000000003,20666.4,False,3,OB,20652.2,20665.4,1.0,FVG-012656|OB-002374|FVG-012678|OB-002381|FVG-012695|OB-002408,20652.2,20652.4,20651.550000000003,20667.15,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-20 00:00:00,2024-11-21 19:05:00,BEARISH,2024-11-21 19:07:00,2024-11-21 19:08:00,20652.300000000003,D1-20241120-BEARISH,STOP,20666.4,2024-11-21 19:10:00,2024-11-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-14.099999999997,-0.8493975903614185658295833889,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-16.599999999997,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,16.599999999997,NORMALIZED_LOW_COST,D1-20241120-BEARISH-HIER-C1_OB_FVG,0.50,1,20666.4,HIERARCHICAL_M15_M5_M1,20619.10000000001,HIERARCHICAL_M15_M5_M1
20652.300000000003,20667.4,False,3,OB,20652.2,20665.4,2,FVG-012656|OB-002374|FVG-012678|OB-002381|FVG-012695|OB-002408,20652.2,20652.4,20650.800000000003,20668.9,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-20 00:00:00,2024-11-21 19:05:00,BEARISH,2024-11-21 19:07:00,2024-11-21 19:08:00,20652.300000000003,D1-20241120-BEARISH,STOP,20667.4,2024-11-21 19:10:00,2024-11-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-15.099999999997,-0.7512437810944902353902131080,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-20.099999999997,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,20.099999999997,NORMALIZED_MEDIUM_COST,D1-20241120-BEARISH-HIER-C1_OB_FVG,1.0,2,20667.4,HIERARCHICAL_M15_M5_M1,20612.10000000001,HIERARCHICAL_M15_M5_M1
20652.300000000003,20671.4,False,4,OB,20652.2,20665.4,4,FVG-012656|OB-002374|FVG-012678|OB-002381|FVG-012695|OB-002408,20652.2,20652.4,20647.800000000003,20675.9,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-20 00:00:00,2024-11-21 19:05:00,BEARISH,2024-11-21 19:07:00,2024-11-21 19:08:00,20652.300000000003,D1-20241120-BEARISH,STOP,20671.4,2024-11-21 19:11:00,2024-11-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-19.099999999997,-0.5950155763239496899292514595,0.05,TECHNICAL_ONLY_ABLATION,-32.099999999997,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,32.099999999997,NORMALIZED_HIGH_COST,D1-20241120-BEARISH-HIER-C1_OB_FVG,3.0,6,20671.4,HIERARCHICAL_M15_M5_M1,20588.10000000001,HIERARCHICAL_M15_M5_M1
23847.35,23848.4,False,3,BREAKER,23845.2,23847.4,1.0,FVG-014341|BREAKER-001633|FVG-014369|BREAKER-001635|FVG-014502|BREAKER-001650,23847.3,23847.4,23846.60,23849.15,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 22:13:00,BEARISH,2025-08-14 22:13:00,2025-08-14 22:14:00,23847.35,D1-20250813-BEARISH,STOP,23848.4,2025-08-14 22:16:00,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.05,-0.2957746478873239436619718310,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-3.55,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,3.55,NORMALIZED_LOW_COST,D1-20250813-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,23848.4,HIERARCHICAL_M15_M5_M1,23840.25,HIERARCHICAL_M15_M5_M1
23847.35,23849.4,False,5,BREAKER,23845.2,23847.4,2,FVG-014341|BREAKER-001633|FVG-014369|BREAKER-001635|FVG-014502|BREAKER-001650,23847.3,23847.4,23845.85,23850.9,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 22:13:00,BEARISH,2025-08-14 22:13:00,2025-08-14 22:14:00,23847.35,D1-20250813-BEARISH,STOP,23849.4,2025-08-14 22:18:00,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.05,-0.2907801418439716312056737589,0.06666666666666667,TECHNICAL_ONLY_ABLATION,-7.05,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.05,NORMALIZED_MEDIUM_COST,D1-20250813-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,23849.4,HIERARCHICAL_M15_M5_M1,23833.25,HIERARCHICAL_M15_M5_M1
23847.35,23853.4,False,6,BREAKER,23845.2,23847.4,4,FVG-014341|BREAKER-001633|FVG-014369|BREAKER-001635|FVG-014502|BREAKER-001650,23847.3,23847.4,23842.85,23857.9,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 22:13:00,BEARISH,2025-08-14 22:13:00,2025-08-14 22:14:00,23847.35,D1-20250813-BEARISH,STOP,23853.4,2025-08-14 22:19:00,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.05,-0.3175853018372703412073490814,0.08333333333333333,TECHNICAL_ONLY_ABLATION,-19.05,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.05,NORMALIZED_HIGH_COST,D1-20250813-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,23853.4,HIERARCHICAL_M15_M5_M1,23809.25,HIERARCHICAL_M15_M5_M1
25719.9,25727.6,True,1,BREAKER,25719.8,25726.6,1.0,FVG-014739|BREAKER-001682|FVG-014764|BREAKER-001685|FVG-014817|BREAKER-001700,25719.8,25720.0,25719.15,25728.35,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 17:56:00,BEARISH,2026-01-13 17:56:00,2026-01-13 17:57:00,25719.9,D1-20260112-BEARISH,ENTRY_BAR_STOP_ADVERSE,25727.6,2026-01-13 17:57:00,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-7.7,-0.7549019607843137254901960784,0.0,TECHNICAL_ONLY_ABLATION,-10.20,-1,AMBIGUOUS_ADVERSE_FIRST,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,10.20,NORMALIZED_LOW_COST,D1-20260112-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,25727.6,HIERARCHICAL_M15_M5_M1,25699.5,HIERARCHICAL_M15_M5_M1
25719.9,25728.6,True,1,BREAKER,25719.8,25726.6,2,FVG-014739|BREAKER-001682|FVG-014764|BREAKER-001685|FVG-014817|BREAKER-001700,25719.8,25720.0,25718.4,25730.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 17:56:00,BEARISH,2026-01-13 17:56:00,2026-01-13 17:57:00,25719.9,D1-20260112-BEARISH,ENTRY_BAR_STOP_ADVERSE,25728.6,2026-01-13 17:57:00,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-8.7,-0.6350364963503649635036496350,0.0,TECHNICAL_ONLY_ABLATION,-13.7,-1,AMBIGUOUS_ADVERSE_FIRST,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,13.7,NORMALIZED_MEDIUM_COST,D1-20260112-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,25728.6,HIERARCHICAL_M15_M5_M1,25692.5,HIERARCHICAL_M15_M5_M1
25719.9,25732.6,True,1,BREAKER,25719.8,25726.6,4,FVG-014739|BREAKER-001682|FVG-014764|BREAKER-001685|FVG-014817|BREAKER-001700,25719.8,25720.0,25715.4,25737.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 17:56:00,BEARISH,2026-01-13 17:56:00,2026-01-13 17:57:00,25719.9,D1-20260112-BEARISH,ENTRY_BAR_STOP_ADVERSE,25732.6,2026-01-13 17:57:00,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-12.7,-0.4941634241245136186770428016,0.0,TECHNICAL_ONLY_ABLATION,-25.70,-1.0,AMBIGUOUS_ADVERSE_FIRST,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,25.7,NORMALIZED_HIGH_COST,D1-20260112-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,25732.6,HIERARCHICAL_M15_M5_M1,25668.5,HIERARCHICAL_M15_M5_M1
,,False,0,OB,6234.4,6237.7,0,FVG-000276|OB-000043,6234.4,6237.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2017-11-01 00:00:00,2017-11-02 03:15:00,BEARISH,,,,D1-20171101-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2017-11-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20171101-BEARISH-M15-C1_OB_FVG-FVG-000276-OB-000043,0,0,,M15_C1_OB_FVG,,M15
,,False,0,OB,6234.4,6237.7,0,FVG-000276|OB-000043,6234.4,6237.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2017-11-01 00:00:00,2017-11-02 03:15:00,BEARISH,,,,D1-20171101-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2017-11-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20171101-BEARISH-M15-C1_OB_FVG-FVG-000276-OB-000043,0,0,,M15_C1_OB_FVG,,M15
,,False,0,OB,6234.4,6237.7,0,FVG-000276|OB-000043,6234.4,6237.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2017-11-01 00:00:00,2017-11-02 03:15:00,BEARISH,,,,D1-20171101-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2017-11-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20171101-BEARISH-M15-C1_OB_FVG-FVG-000276-OB-000043,0,0,,M15_C1_OB_FVG,,M15
,,False,0,OB,6803.5,6806.8,0,FVG-000544|OB-000090,6806.7,6806.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2018-02-16 00:00:00,2018-02-19 12:15:00,BEARISH,,,,D1-20180216-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2018-02-20 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20180216-BEARISH-M15-C1_OB_FVG-FVG-000544-OB-000090,0,0,,M15_C1_OB_FVG,,M15
,,False,0,OB,6803.5,6806.8,0,FVG-000544|OB-000090,6806.7,6806.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2018-02-16 00:00:00,2018-02-19 12:15:00,BEARISH,,,,D1-20180216-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2018-02-20 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20180216-BEARISH-M15-C1_OB_FVG-FVG-000544-OB-000090,0,0,,M15_C1_OB_FVG,,M15
,,False,0,OB,6803.5,6806.8,0,FVG-000544|OB-000090,6806.7,6806.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2018-02-16 00:00:00,2018-02-19 12:15:00,BEARISH,,,,D1-20180216-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2018-02-20 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20180216-BEARISH-M15-C1_OB_FVG-FVG-000544-OB-000090,0,0,,M15_C1_OB_FVG,,M15
,,False,0,OB,6666.0,6675.7,0,FVG-000736|OB-000127,6666.0,6668.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2018-04-23 00:00:00,2018-04-24 11:00:00,BULLISH,,,,D1-20180423-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2018-04-25 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20180423-BULLISH-M15-C1_OB_FVG-FVG-000736-OB-000127,0,0,,M15_C1_OB_FVG,,M15
